rating,review
5.0,"Menga Toshkent shahridagi eng yaxshi qahvaxona yoqadi. Eng yaxshi kofe shu yerda, kapuchino, latte, amerikano – hammasi shu yerda."
4.0,Toshkentdagi go'zal qahvaxona~
5.0,Yaxshi qahva va yaxshi muhit. Dam olish uchun ham yaxshi joy!
4.0,"Derazadan chiroyli ko'rinishga ega qulay muhit. Xizmat eng yuqori darajada. Kamchiliklari: tor. Va shuningdek, menyuda ta'mga juda yoqimli bo'lmagan taomlar mavjud."
1.0,"Hurmatli B&amp;B, sizda mazali taom bor) Lekin bittasi bor LEKIN barmeningiz xushmuomala emas va beparvo ovqat pishirishni bilmaydi. Buyurtma berishdi muzli choy, ular menga qandaydir olib kelishdi Albatta, rahmat, men bolalar bog'chasini esladim, lekin men buni hatto bolalar bog'chasida ham ichmaganman! Eisti pishirishni o'rganing"
5.0,"Juda yaxshi qahvaxona, shinam, mazali taomlar, yaxshi choy, xizmat ko‘rsatish standartlari )"
2.0,"Taxminan 20 daqiqa o'tirdim, ofitsiant yonimga kelishini kutdim, oxirida men kutmadim."
1.0,"U ochilganda ajoyib joy edi. Kutish xodimlari samimiy edi, joy ancha kichikroq, lekin hali ham yaxshi. Tashqarida o‘tirib, kofe ichayotganda itim yonimda bo‘lishi mumkin edi va u bilan hech qachon muammo bo‘lmagan. Karantindan beri o'z itlari bilan kelgan mijozlarga munosabatda katta o'zgarishlar ro'y berdi, men shikoyat qilayotgan yagona odam emasman. Hozir menga xizmat ko‘rsatishdan bosh tortishmoqda, ular mening itim borligini da’vo qilib, buyurtmamni qabul qilishmaydi (har qanday mehmondan xavfsiz masofada tashqarida bog‘langan/it darvoqe do‘stona va hammaga e’tibor bermaydi). Kutish xodimlarining mentaliteti juda provinsional, do'stona va qo'pol bo'lib qoldi. Bir necha yuz metr balandlikda joylashgan Chaykoff kafesi hozir ko'pchiligimiz uchun tanlovga aylandi - professional xodimlar bilan bog'langan it mumkin bo'lgan tahdiddan ko'ra ko'proq o'yin-kulgidir."
5.0,Go'zal qahvaxona siz ba'zan juda gavjum va shovqinli.
5.0,Shahardagi eng ajoyib joy.
1.0,Do'stona va hatto qo'polroq xodimlarni topish qiyin.
3.0,"Bir marta borish uchun yomon joy emas. Menyudan pishloqli keklarga buyurtma bermoqchi edik, ammo ofitsiant ta'kidlaganidek, ""uzoq vaqtdan beri ularga xizmat ko'rsatilmagan"" bo'lib chiqdi. Pancakes mazali edi, lekin shokoladli vafli emas ... Kapuchinoga buyurtma berildi, lekin olib kelinmadi; ehtimol unutgandir..."
5.0,Karantin paytida u sevimli maskanga aylandi. Men sizdan doimo buyurtma berdim va hamma narsa eng yaxshi holatda keldi.
1.0,"Kecha biz kirdik va o'zimiz bilan 2 ta sendvich oldik. Natija: hazm bo'lmaslik, oshqozonda og'irlik, buzilgan uyqu. Ko'rinishidan, oshpaz eski mahsulotlarni siljitib yubordi. Men buni juda tavsiya qilaman, jirkanch."
5.0,"Chiroyli, shinam joy. Ko'proq o'rinlar bo'lishini tilayman."
5.0,Yaxshi joy .. yaxshi qahva
5.0,Samimiy va mazali kafe. Qahva va turli xil ichimliklar. Mazali taomlar bor.
5.0,"Juda munosib. Yaxshi qahva, tez xizmat"
1.0,"Qahva yaxshi, lekin dahshatli xodimlar xizmati. biz ko'chada uzoq o'tirdik, hech kim buyurtma olishga kelmadi, biz esa ichkariga kirmadik va ularni chaqirdik. Ichkarida juda ko'p odam bo'lmasa ham. Biz quyoshda o'tirmoqchi bo'lgan boshqa joyga ko'chdik. Ular buyurtmani juda uzoq vaqt davomida olib kelishdi va (mijozlarni e'tiborsiz qoldirish birinchi marta emas) biz shikoyatlar kitobini so'raganimizda, administrator kelib, uzoq vaqt davomida buyurtma olganliklarini rad etdi va hamma narsani kamerada tekshirganini aytdi. Biroq, u aytganidek kameralar yo'q edi (bizning birinchi jadvalimizda) va vaziyatga oydinlik kiritish o'rniga, u biz kutgan narsaga e'tibor bermadi. Butun kayfiyat yomonlashdi va men ular bilan bahslashmadim va isbotlamadim. Garchi u allaqachon foydasiz bo'lsa ham. Men bu joyni tavsiya qilmayman."
4.0,"Shahardagi eng sevimli qahvaxonalarimdan biri. Xizmat zo'r, lekin xona to'la bo'lsa, xodimlarda odob yo'q, ular sizni sig'dirishga ham harakat qilishmaydi."
5.0,"go'zal va atmosfera joy. siz yoqimli muhitda o'tirib, qahva ichishingiz, mazali taomlar iste'mol qilishingiz mumkin, yoqimli xodimlar, juda foydali administrator Akmal. Kel afsuslanmang😍"
5.0,Yaxshi joy va ajoyib xodimlar. Albatta yana tashrif buyuradi.
5.0,Mazali kofe. Tavsiya etilgan
5.0,"Men deyarli ochilgandan beri ushbu nuqtaning doimiy mijoziman. Mana ajoyib qahva, mazali va yangi shirinliklar, qiziqarli menyu. Men, ayniqsa, xizmatni ta'kidlamoqchiman - bu yuqorida, ayniqsa Diana. Juda mehribon, barcha buyurtmalarni aniq eslaydi va tez-tez bizga yaqinlashadi. Men barchaga ushbu qahvaxonaga borishni tavsiya qilaman."
5.0,Har doimgidek shinam va mazali👍🏼 ofitsiant Ravshanga xushmuomalalik va hazil tuyg'usi uchun alohida rahmat)))
5.0,Umuman yomon emas
5.0,"Biz sizning qahvaxonangizga tez-tez tashrif buyuramiz va bunday samimiy va xushmuomala xodimlarni, xususan, Akmal kompaniyasining ma'murini ko'rganimizdan juda xursandmiz, ular bizni doimo sizning mazali shirinliklaringizdan bahramand bo'ladigan qulay joy topadi, ayniqsa qulupnay va qulupnay shirinliklarini yaxshi ko'ramiz. banan. Sizga va xodimlaringizga rahmat)))"
5.0,Hammasi yaxshi edi va bizga Nastya qizning ishi yoqdi. Biz sizning eski mijozlarimiz va sodiq qolamiz. Barni shunday ushlab turing! 💪
5.0,"Ko'pincha men u erga qahva ichish uchun boraman, garchi bu ishga borishning usuli bo'lmasa ham. Isabella mazali qahva uchun bosh barmog'ini ko'taradi! Ba'zan siz uning 24/7 ishlashini xohlaysiz, shunda istalgan vaqtda qo'ng'iroq qilib, undan kofe ichishingiz mumkin 😅 spam uchun uzr)"
5.0,"ajoyib joy, ajoyib qahva. Men barista Radmirga har doim mazali tayyorlangan kofe uchun ajratmoqchiman"
5.0,"Men uzoq vaqtdan beri Shotga bormadim, boshqa kuni men tushishga qaror qildim va xursand bo'ldim. Akmalga alohida rahmat, har doimgidek iliq kutib oldim."
5.0,Mazali qahva va yoqimli atmosfera. Yaxshi xizmat va administrator Akmalga alohida rahmat.
5.0,"Ajoyib nuqta, yaxshi xizmat, ajoyib atmosfera. Leraga - mazali qahva uchun va Akmalga mehmondo'stligi uchun alohida rahmat. Yagona salbiy tomoni shundaki, chekish joyi yo'q. Qolganlari, davom eting!"
5.0,"Men bu erga yana va yana qaytishni xohlayman, shahardagi eng yaxshi qahvaxonalardan biri. Ajoyib atmosfera, mazali qahva va yoqimli musiqa. Yaxshi kayfiyat uchun Ravshan, Jonibek va admin Akmalga alohida rahmat)"
5.0,qulaylik muhiti)) Jonibek va Ravshan juda zo'r❤️
5.0,"Bugun biz shaharning eng yaxshi va sevimli qahvaxonalaridan biriga tashrif buyurdik, yaxshi xizmat va juda mazali taomlar va shirinliklardan juda xursand bo'ldik !!!, qahvaxona ofitsiantlariga alohida rahmat, shuningdek, samimiy salom va ha uchun administrator Akmalga katta rahmat. yaxshi kayfiyat)))"
5.0,"Muassasa ma’muriyati Akmal juda xushmuomala, e’tiborli va mehribon edi. rahmat"
5.0,"Bu joyda juda yaxshi atmosfera, yoqimli og'ir mebel, yaxshi qahva"
4.0,"Qahva do'koni o'rtacha narx segmentidan biroz yuqoriroq, ammo shunga o'xshash muassasalar bilan solishtirganda bu juda hamyonbop. O'rindiqlar etarli emas, odamlar gavjum va juda shovqinli. Agar siz maxfiylik yoki qulaylikni istasangiz, bu B&amp;B uchun emas. Ichki makon atmosfera, biroz ma'yus, loft. Ovqat mazali - makaron va salatlarni tatib ko'rishingiz kerak. Kofe ajoyib. Pishiriqlar ta'mi oddiy, ammo qimmat."
5.0,"Shinam joy, juda mazali taom! 😋 Bu ikkinchi marta edi va menga hammasi yoqdi! Zo'r xodimlar Barista Isabella qizni alohida ta'kidlab o'tmoqchiman, juda yaxshi 😊 do'stona, xushmuomala))) Mazali qahva uchun rahmat 🤗🤗🤗❤️❤️❤️❤️❤️"
5.0,"Siz bilan ajoyib vaqt o'tkazdim, Ravshanga alohida rahmat"
5.0,Men Radmirni pishirgan qahvani yaxshi ko'raman
5.0,"Joy yaxshi, taomlari bilan hammasi mazali, xizmati yuqori darajada Menga ayniqsa ofitsiant Rustam yoqadi"
5.0,"Juda shinam joy, har kuni tashrif buyuramiz))) juda ham g'amxo'r xodimlar sizga doim yordam berib, ko'nglingizni ko'tarib turadi ☺️☺️☺️ alohida rahmat Akmal ☺️☺️☺️"
5.0,"Chiroyli va qulay joy, muloyim xodimlar, ofitsiant Ravshan xizmat qildi, hammasi yuqori darajada edi."
5.0,"Kofe do'koni, ayniqsa Akmalä ya ma'muriyati"
5.0,"Biz do'stim bilan o'tirdik va ajoyib vaqt o'tkazdik. Hammasi mazali edi. Tashkilot juda qulay. Ofitsiantimiz Ravshanga alohida tashakkur, hamma narsani tez va chin yurakdan olib keldi"
5.0,"Shinam muhit, mazali qahva, tezkor xizmat ❤❤❤"
5.0,Shinam joy 😊 eng mazali kapuchino 😍 eng zo'r administrator Akmal 💙
4.0,"Taom zo'r, shirinliklar super, chiroyli dizayn, issiq va juda shinam, hammasi yaxshi bo'lardi, faqat xizmat oqsoqlangan. Va bu erda ayollar va yoshlar uchun umumiy hojatxona mavjud. Ikkinchi qavatda chekish uchun joy bor, lekin bu tutun ba'zan 1-qavatga tushadi."
5.0,"Atmosfera va xizmat uchun rahmat, ofitsiant Ravshan eng yaxshi holatda edi. Har doim o'z vaqtida va xushmuomalalik bilan!"
3.0,"Makaron dahshatli, qahva o'rtacha. Mazali choy va shirinliklar. Narxlar umuman tishlamaydi va xonada juda yaxshi konditsioner, yaxshi vaqt."
5.0,Chet ellik mehmonlar bilan uchrashish uchun ajoyib joy. Menga bu joy va hid yoqdi. Juda muloyim ofitsiant va xizmat ko'rsatuvchi yigitlar. Kafe toza va juda yaxshi rejalashtirilgan. Men Tavsiya qilaman!
5.0,"Juda yaxshi joy. Xizmat ba'zan bir oz uzoq, lekin, umuman olganda, hamma narsa mos keladi"
4.0,Xizmat dahshatli!
5.0,Mazali taom va yoqimli atmosfera. Sarflangan pulingizga arziydi.
5.0,shaxsiy vejliviy v syo vkusno udacha vam esho razvevaytes.
5.0,"Korxonaning dizayni, qahva, shirinliklar, xodimlar eng yaxshisidir."
4.0,"Sifatli qahva, mazali nonushta va sendvichlar. Xodimlar bir oz professionalroq bo'lishlari va kassada bir-birlari bilan gaplashganda kamroq so'kishlari kerak."
4.0,Kofe
5.0,"Taroziga solingan ➕ Dizayn uslubda 🖒 Shota Rustaveli prospektidagi go'zal kechki manzara. Yumshoq o'rindiq sid Har bir stolda kesilgan ""bugun katta ➕🖒"" Ichi yumshoq Mazali kofe ""kappuchino"" Issiq kunlarda ""yozda"" hovlida ""toza havoda"" o'tirish mumkin Minus ➖ Ofitsiantlar biroz kelishadi mehmon kelgan paytdan boshlab ""ehtimol, men shoshilinch vaqtda kelganman va ular hammaga yaqinlashishga ulgurmagandir"" Barda Barista ishlayotganida biroz shovqinli Musiqa ba'zan bir oz baland ovozda eshitiladi va hatto barista ishlayotgan bo'lsa ham musiqa. baland ovozda o'ynaydi, suhbatdoshni eshitish qiyin Umid tuzatadi 🙏"
4.0,"Chiroyli dekor. Teras biznes uchun, shuning uchun juda shovqinli. Oziq-ovqatlar juda sifatli, lekin O'zbekiston uchun arzon emas."
1.0,Dahshatli xizmat. Kutish vaqti 20-30 minut va ular sizni xabardor qilishmaydi yoki kutish uchun uzr so'rashmaydi.
4.0,Ajoyib taom. Odatdagidek tabassumsiz xizmat. Toshkent uchun biroz qimmat.
1.0,Wi-Fi kofe yo'q.!
5.0,Yaxshi qahva va xamir ovqatlar
3.0,Ular hisobni bir soatcha ko'tardilar😡
5.0,"Yaxshi joy, 3 kechagacha ishlash 👌"
3.0,Juda mehribon va iltimos xodimlar Mazali tortlar va yoqimli qahva Yaxshi atmosfera
5.0,"Bizning oilamiz, kechqurun qaerda o'tirishni tanlashda, ko'pincha bu qulay kafeni tanlaydi. Yaqin atrofda chekuvchilar bo'lmasa, erkaklar ochiq havoda o'tirishni yaxshi ko'radilar. O'g'il kapuchinoni yaxshi ko'radi. Issiq kek kabi yangi pishiriqlar."
5.0,"Ajoyib muassasa, mazali qahva, nonushtalarning katta assortimenti. Mazali shirinliklar, salatlar. Yaxshi xizmat ko'rsatish va qulay joylashgan: markazdan unchalik uzoq bo'lmagan joyda, gavjum yo'l bo'ylab. Chiroyli interyer va har doim jonli ranglarga ega stollar. Yetkazib berish bor."
5.0,Qulaylik!
5.0,"Ajoyib nonushta. Men oilam bilan Toshkentga 6 kun keldim va har kuni ertalab nonushtani faqat shu yerda qildik. Kafe shinam, zamonaviy va zamonaviy interyerga ega. Juda mazali oshxona, masalan, xotinim va menga pishloqli sendvich juda yoqdi (men uni sinab ko'rishni tavsiya qilaman), bolalarga esa guruchli bo'tqa bor. Bundan tashqari, juda mazali omlet bor, pishloq bilan rulon va yangi siqilgan sharbatlarni iste'mol qiling."
5.0,"Menimcha, Toshkentdagi eng yaxshi nonushta kafesi! Menga, ayniqsa, pesto va pomidorli sendvich, juda qiziqarli omlet (skovorodkada pishirilgan) va ichidagi ko'plab sabzavotlar yoqdi. Pancakesning katta qismi! Ularda ikkita katta krep bor. Bir stakan suv bilan espresso beriladi - juda yoqimli) Latte kuchli emas, men yoqtiraman. Soya yoki bodom suti tanlovi yo'qligi achinarli."
5.0,Ajoyib joy! Ammo shoshilinch vaqtda odamlar juda ko'p.
5.0,"Joy esa yoqimli, oshpaz esa rostdan ham mazali 😊. Biz o'g'lim bilan yurishni yaxshi ko'ramiz. Bugun u yerda telefonni unutib qo‘ygan va qahvaxona xodimlari mehribonlik bilan uni taksida jo‘natishgan. Rahmat!"
5.0,"Qahva va taomning ta'mi yaxshi, atmosfera yoqimli va xodimlar mehribon. O'zbekiston tavsiya etilgan kofe do'koni"
3.0,"Qahva ... taassurot qoldirmadi. Choy paketlari, qaynatilgan tuxum - faqat sirka hissi. Bolalar bilan, hech qanday tarzda ..."
1.0,Biftek juda dahshatli. Undan hid keladi. Og'riqli ......
4.0,Mazali kofe
5.0,"Mazali taomlar, shirinliklar juda mazali, mehribon xodimlar super joylashuv, Toshkentdagi eng sevimli joylarimdan biri."
5.0,"Bu joy to'g'ridan-to'g'ri ""Amerika"") Men yum-yum-nyashki muzqaymoqli qulupnay kekini yaxshi ko'raman ..."
5.0,Yaxshi burgerlarga yoqadi
5.0,"Qahva, nonushta va boshqalar uchun ajoyib joy. Qahva har doim mazali va krep (to'liq ko'rsatish uchun juda mazali;)) ajoyib. Menyu rus va ingliz tillarida mavjud. Narxlar o'rtacha."
4.0,Mazali
4.0,Har safar yondirilgan qahva
5.0,"Chiroyli biftek va qahva. Shuningdek, yunon salatini tatib ko'ring."
2.0,"Ofitsiant umuman tinglashni bilmaydi, oxirigacha tinglashga imkon bermasdan, buyurtma haqida taxminlar bilan o'zidan nimanidir qo'shadi. Kasbiylik va xushmuomalalik nolga teng, keyin ham tartibni chalkashtirib yuborishga muvaffaq bo'ldi. Joyning o'zi yoqimli va uning dizayni va joylashuvi. Qahvaxona sifatida ularda yo'q qamish shakar bo'lishi kerak. Biz ofitsiantni taxminan 10 daqiqa kutdik, u qadar gavjum emas edi. U ofitsiant edi, buyurtmani tugatmoqchi bo'lganimda, u meni to'xtatdi. Qahvaxona sifatida ular yo'q."
4.0,"Yaxshi joy. Qahva ichish, o'tish yoki bola bilan o'tirib, gazak qilish mumkin. Bitta narsa shundaki, wifi yo'q ... PS Va baobabli raf - havaskor uchun ta'm, yumshoq qilib aytganda))))"
5.0,Toshkentdagi eng yaxshi joylardan biri
5.0,"ajoyib joy, lekin har doim odamlar ko'p, deyarli barcha stollar band bo'ladi, ayniqsa yozda"
4.0,Qahvaxona yomon emas. Ichki makon dam olishi kerak. Shtatda sust ofitsiantlar bor. Barista hali ham qahva tayyorlashni o'rganishi kerak.
5.0,Shahardagi boshqa muassasalar bilan solishtirganda juda yaxshi qahva (hali ham xalqaro standartlar uchun juda sutli) va taomlari yaxshi. Lekin eng yaxshisi - kayfiyat. Bu Yevropa tuyg'usi bilan yaxshi zamonaviy joy.
4.0,Yaqinlaringiz bilan muloqot qilish uchun qulay joy
5.0,Yoqimli va xotirjam atmosfera
5.0,qaytadi 😎
3.0,"Yomon kafe emas va siz nafaqat qahva va kekni emas, balki mazali taomlarni tatib ko'rishingiz mumkin. Lekin!!! Wi-Fisiz 21-asrda qandaydir uyat bo'lishi kerak! Buning uchun baholash kam baholanadi. Umid qilamanki, tez orada siz tuzatasiz. Va shuning uchun joy yaxshi."
4.0,"Shinam interyer, yoqimli qahva. Juda sekin oshxona"
5.0,Ajoyib
4.0,"Toza va chiroyli... Agar siz yangi boshlovchi bo'lsangiz, bu joyni yaxshi biladigan odam bilan boring. Siz afsuslanmaydigan joy!"
3.0,Yomon emas
5.0,Yaxshi!!!
4.0,juda yaxshi qahva
4.0,Yigirmaga kirgan yoshlar ko'p bo'lgan kafe. Qahvaning ta'mi yaxshi va atmosfera yaxshi.
4.0,Ajoyib kofe! Tuxumlar shunday....
4.0,O'zining qulayligi va dizayni bilan u qo'shni Chaikoff muassasasidan hech qanday kam emas. Ikkinchi qavat ham bor. Narxlar deyarli bir xil. Juda noqulay bo'lgan yagona narsa - menyuda shirinliklar va ularning narxlari mavjud emas va siz derazada tanlashingiz kerak. Ish kunidan keyin do'stlar yoki qiz do'stlari bilan uchrashish va suhbatlashish uchun yaxshi joy. Xodimlar juda foydali. Men sizga Chaikoff va B&amp;B Coffee House-ga tashrif buyurishingizni maslahat beraman.
5.0,"mening sevimli qahvaxonalarimdan biri) issiq va qulay, siz o'tirishingiz, ishlashingiz va dam olishingiz mumkin) menga Alfredoning makaron va qo'ziqorin sho'rvasi juda yoqdi) kofe latte va kapuchinodan 5+ uchun) va nihoyat, mevali choy shunchaki sevgi 💞"
5.0,Mehribon ekipaj bizni xush kelibsiz. Ular qahva haqida yaxshi bilishadi va ajoyib ta'mga ega!
4.0,Juda uzoq kutish
4.0,Yaxshi ovqat
5.0,"Delicious Pizza, ehtimol, shu yerda"
5.0,Ajoyib joy!
5.0,Chiroyli joy)
5.0,"Oooh .... bu qulaylik va iliqlik joyi ... naqadar samimiy va odobli xodimlar! Va ovqat .... qanday ovqat! - eng mazali! Va bu erda kechki ovqat bilan tushlik va nonushta! Mmmmm ... 😋😊 esimda spagetti, salatlar, sho'rvalar .... um-mmmm .... hamma narsa qanchalik mazali va yangi! Har doim toza va har doim samimiy! Bu siz yana va yana kelishni xohlagan joy! Doimiy band bo'lgan stollar esa muassasaning barcha xodimlari chin yurakdan, mehr bilan ishlayotganidan dalolatdir! 💋 B&amp;B, Toshkentdagi ushbu mazali burchak uchun rahmat, siz eng zo'rsiz! 😘"
4.0,Qulay
5.0,Mazali qahva
3.0,"Biz rasmda ajoyib ko'rinadigan yunon salatiga, ikkita sendvichga va 2 apelsin sharbatiga buyurtma berdik, lekin bu jirkanch edi. Men ishlatadigan mahsulotlar yangi, lekin sifati juda past. Juda xafa!"
5.0,"Mazali qahva, keng assortimentli ichimliklar, xamir ovqatlar va gazaklar. Mening sevimli desertim malinali napoleondir."
5.0,Mazali qahva va samimiy xodimlar.
4.0,Juda ajoyib va juda o'ziga xos
5.0,Qo'ziqorinli nonushta omletini yeyishingiz mumkin bo'lgan kafe juda mazali va pishloqli kek ham mazali
5.0,"Ertalab soat 8 da ochiladigan kam sonli muassasalardan biri. Mazali qahva, nonushta va siz o'tirib gaplashishingiz mumkin"
5.0,Grande haqiqatan ham katta va qahva mazali
4.0,"Ularda vegetarian spagetti, yasmiq sho'rva, limonli choy, kek va boshqalar bor."
5.0,Ovqatlanishingiz mumkin
5.0,Bu O‘zbekistonda topish qiyin bo‘lgan qahvaxona.
5.0,Xizmat yaxshi va dekor yaxshi.
1.0,"Men sizning joyingizda edim, men juda xafa bo'ldim. Iltimos, menga nima uchun mehmonlaringizni aldash kerakligini tushuntiring? Al-Fredo makaronida ""Djugas"" pishloq bor edi va ofitsiant menga ""Parmesan"" dan foydalanayotganini aytdi. Juda xafa (((("
5.0,Normul
5.0,O'z fikrlaringizga sho'ng'ish va yaratishingiz mumkin bo'lgan juda qulay joy. Muloyim va foydali xodimlar 😊
5.0,Kofe uchun yaxshi joy
5.0,"Mazali qahva, ajoyib nonushta"
4.0,"Men Flat White va frantsuz tushdi qildim. Ikkalasi ham yaxshi edi. Kofe yaxshi edi, lekin men Toshkentda yaxshiroq kofe ichganman. Atrof-muhit va muhit o'qish, o'qish yoki do'stlar bilan uchrashish uchun juda yaxshi. Hojatxonalar juda toza va yaxshi saqlangan."
1.0,Men cheesecakeni taxminan 45 daqiqa kutdim
5.0,"Toshkentdagi shinam qahvaxona, u yerda siz bir piyola kuchli qahva va sevimli kitobingiz bilan shahar shovqinidan yashirinishingiz mumkin, bu yerda hamma uchun burchak mavjud. Muassasaning ichki qismi qora rang va turli xil yog'ochlardan iborat. Beans &amp; Brews - bu tom ma'noda kofe loviya va pivo. Bu nom tezda eslab qoladigan B&amp;B nomiga qisqardi. Kofe do'konining shiori - yaxshi loviya yaxshi pivo tayyorlaydi. Siz barcha turdagi shirinliklar, sendvichlar, sho'rvalar, salatlar, amerikacha kreplar, nonushtalar va, albatta, mazali qahvalarning keng tanlovini topasiz. Xususiyat - bir nechta xizmat o'lchamlari mavjudligi."
5.0,Sizda juda mazali va qulay xizmat super! ❤️❤️❤️
5.0,Juda qulay joy va shunchaki ajoyib qahva.
5.0,"Yaxshi qahva, ajoyib xizmat va do'stingiz bilan suhbatlashish uchun qulay joy!"
5.0,"Bu juda mazali, lekin eng muhimi mazali qahva."
4.0,"Chet elliklar orasida mashhur bo'lgan g'arbiy uslubdagi kafe. Olma doljinli pyuresi ayniqsa ta'sirli. Kafe yorug' va ko'plab derazalar bilan ochiq. Bepul Wi-Fi mavjud bo'lsa, yanada yaxshi bo'lardi."
5.0,Bugungi kunda 1-raqamli qahvaxona.
5.0,Juda yaxshi joy
5.0,"Ajoyib qahva, qulay joy"
5.0,"Qiziqarli, g'ayrioddiy, yoqimli va mazali."
4.0,"Tor, va mebelni yangilash vaqti keldi. Kofening katta tanlovi. Mazali kek va choy. Umuman olganda, yaxshi joy."
5.0,Eng mazali latte!
5.0,Qahva - mazali uy. Siz jamoat joylarida qahva ichishingiz mumkin.
4.0,Internet unchalik emas
3.0,Yaxshi joy... Chiroyli taom va ichimliklar. Yaxshiroq joylar bor.
5.0,"ajoyiblash, qahva ichish, kitob o'qish va engil tushlik qilish uchun ajoyib joy. Buni sev!"
5.0,Yaxshi kitoblar to'plamiga ega qulay joy. Ko'pincha rus tilida. Siz Amazonning eng yaxshi 100 ta biznes kitobidan ko'plab kitoblarni topishingiz mumkin.
5.0,Qulay va sokin joy
5.0,"Tavsiya etiladi! Yaxshi qahva, yaxshi xizmat va ajoyib kutubxona hissi!"
5.0,"Menga ajoyib kafe, latte yoqdi"
2.0,"Dahshatli internet, mehribon xodimlar emas, hammasidan bitta choy, bu tortni xursand qilgan yagona narsa, lekin karamel yaxshilab muzlagani uchun men u bilan o'ynashga majbur bo'ldim. Bunday potentsialni qanday buzish mumkinligi aniq emas, bu joy eng markazda joylashgan, men bu muassasani hech kimga tavsiya qilmayman."
5.0,TOSHKENTdagi eng yaxshi turk kofesi
1.0,Joyning narxi yoqmadi (o'rtacha qulay joyda o'tirish uchun 8 dollar to'lash kerak). Choy yomon emas edi. Xizmat yaxshi emas. 1/11
